publisher_id,publisher_name,size,campaign_id,campaign_name,campaign_code,campaign_priority,campaign_type,creative_id,creative_name,creative_code,size,brand_id,brand_name,billing_period.start_date,billing_period.end_date,view_rate,view_measurement_rate
1000526,transfermarkt.de,300x250,56804606,ROP_Desktop_Performance,0001460263-010002-136381628,5,PERFORMANCE,448469136,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,700000000000000000","0,952380952380952381"
1441955,myhomebook.de,160x600,56827410,ROP_Desktop_Performance,0001460555-010002-136407495,5,PERFORMANCE,437652244,Skyscraper AdBundle Merkur Spiele 09.05.,--,160x600,1,Unknown,--,--,"1,000000000000000000","1,000000000000000000"
1000499,computerbild.de,500x1000,0,Resold Campaign,--,--,,0,--,--,500x1000,0,--,2021-03-24 00:00:00,--,"0,684429641965029142","0,974837662337662338"
1000533,welt.de,640x360,24735188,DfP_OutStream_640x360,--,5,,116905299,--,--,640x360,132368,DFP,--,--,"0,572615269740526414","0,989931854086861426"
1000517,rollingstone.de,300x250,56828947,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001459860-010002-136409330,5,PERFORMANCE,438146506,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,571428571428571429","1,000000000000000000"
1000517,rollingstone.de,300x250,56988405,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001462298-010002-136600810,5,PERFORMANCE,452424740,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,400000000000000000","1,000000000000000000"
1000521,sportbild.de,4x4,56394230,Sportbild.de_MEW_Sportmix,0001447725-020002-135891036,17,FEST,449374023,ad-koop-bild-presenter-wsop-circuit-london-mobile-640x150-v2.gif,--,4x4,1,Unknown,--,--,"0,175324675324675325","0,980891719745222930"
1576400,motorsport-total.com,300x250,56922190,Kombi_MEW_Auto,0001461734-010002-136520220,5,ZAHLUNGSANZEIGEN,451052292,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,766666666666666667","0,974729241877256318"
1000530,wieistmeineip.de,300x250,54468420,Kombi_Desktop_Männer,0001423955-080002-133563500,5,ZAHLUNGSANZEIGEN,400832584,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,600000000000000000","1,000000000000000000"
1000500,finanzen.net,320x672,0,Resold Campaign,--,--,,0,--,--,320x672,0,--,--,--,"0,000000000000000000","0,000000000000000000"
2181973,petbook.de,300x250,56960088,ROP_Desktop_Performance,0001461751-010002-136566092,5,PERFORMANCE,451479089,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,695652173913043478","1,000000000000000000"
1576402,clever-tanken.de,300x250,0,Resold Campaign,--,--,,0,--,--,300x250,0,--,2019-09-27 00:00:00,--,"0,596878363832077503","0,878486997635933806"
1000526,transfermarkt.de,300x250,56903920,ROP_Desktop_Performance,0001461483-020002-136498067,5,PERFORMANCE,450129579,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,674676524953789279","0,989031078610603291"
1000499,computerbild.de,728x90,20239032,ci,--,5,,87844270,redirect,--,728x90,1,Unknown,--,--,"1,000000000000000000","1,000000000000000000"
1120688,sport1.de,300x250,20240551,Copy Copy Copy Copy ci,--,5,,87844272,redirect,--,300x250,1,Unknown,--,--,"0,222222222222222222","0,900000000000000000"
1000533,welt.de,1x1,0,--,--,--,--,199305954,AdA Video First Look welt.de/wirtschaft preroll (SchneeVonMorgen) desktop/mew (Prio 16),--,1x1,1,Unknown,2022-11-08 00:00:00,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x50,0,--,--,--,--,422297221,oskar.anz.display.346-reminder-rebrush-320x50px-022023.zip,--,320x50,1,Unknown,2023-07-01 00:00:00,--,"0,274561791132714686","0,939523941323000277"
1441955,myhomebook.de,728x90,20238727,CI,--,5,,87844270,redirect,--,728x90,1,Unknown,--,--,"0,000000000000000000","1,000000000000000000"
1000524,techbook.de,970x250,56866998,Techbook.de_Desktop_Mobilelifestyle,0001461213-020002-136454031,5,ZAHLUNGSANZEIGEN,449377373,redirect_1079163348,--,970x250,1,Unknown,--,--,"0,476562500000000000","1,000000000000000000"
2181973,petbook.de,1000x300,56356669,SOD - Interscroller Prebid-Integration,--,5,,439432670,AS - Display - Underscroller (multixmulti|-2),--,1000x300,1,Unknown,2022-12-02 00:00:00,--,"0,790931410158048182","0,996483180428134557"
1576402,clever-tanken.de,300x250,56764065,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001459782-010002-136331413,14,PERFORMANCE,447692448,21232-fid-000171-akt-idfamilie-mr-300x250-berge-l-fin.gif,--,300x250,1,Unknown,--,--,"0,500000000000000000","1,000000000000000000"
1120688,sport1.de,300x250,57055806,"ROP_Desktop_Performance - ""Heute""",--,5,PERFORMANCE,453550205,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,833333333333333333","1,000000000000000000"
1000500,finanzen.net,706x1081,0,Resold Campaign,--,--,,0,--,--,706x1081,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x789,0,Resold Campaign,--,--,,0,--,--,411x789,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,300x250,56804629,ROP_Desktop_Performance,0001460263-090002-136381665,5,PERFORMANCE,448470418,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,761904761904761905","1,000000000000000000"
1000500,finanzen.net,384x769,0,Resold Campaign,--,--,,0,--,--,384x769,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000499,computerbild.de,300x250,56804632,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460263-100002-136381669,5,PERFORMANCE,448522784,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,300x250,55844994,ROS_Welt.de_MEW; ROS_Welt.de_App,0001443080-030012-135233190,14,ZAHLUNGSANZEIGEN,442413837,weltdigital-kia-productstory-nachhaltigkeit-mmr-2045.jpg,--,300x250,1,Unknown,--,--,"0,637480798771121352","0,990867579908675799"
1000494,bild.de,300x250,56727208,ROP_MEW_Performance,0001459648-020000-136287579,5,PERFORMANCE,446805802,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,734019501625135428","0,987693953986088818"
1576399,formel1.de,300x250,56827412,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460555-010002-136407496,5,PERFORMANCE,437652326,Mobile MREC Merkur Spiele 09.05.,--,300x250,1,Unknown,--,--,"0,654618473895582329","0,965116279069767442"
1429272,motorsport.com,300x600,56945387,Kombi_Desktop_Auto,0001461942-030002-136549004,5,ZAHLUNGSANZEIGEN,451149830,AS - Display - CubeAd (multixmulti|4),--,300x600,1,Unknown,--,--,"0,583333333333333333","1,000000000000000000"
1000498,bz-berlin.de,300x250,54802457,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001426904-070002-133960142,5,PERFORMANCE,451777873,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,809045226130653266","0,980295566502463054"
1000498,bz-berlin.de,500x1000,57013096,ROP_Desktop_Performance,0001462443-010000-136629245,5,PERFORMANCE,452673296,fom23-banner-600x1200-multiscreen-sidebar-2007235-min-desktop.jpg,--,500x1000,1,Unknown,--,--,"0,952380952380952381","1,000000000000000000"
1000500,finanzen.net,300x250,56803221,Objekt_Finanzen / SocGen Produktbanner App - Zertifikate 6240 / 0107 3107 / Mrec,--,14,,426873909,Optionsscheine_App_finanzennet_MR_300x250,--,300x250,1,Unknown,--,--,"0,551724137931034483","1,000000000000000000"
1000500,finanzen.net,970x250,0,--,--,--,--,449063099,Vontobel Faktor-Optionsscheine/Faktor Zertifikate BB_030723,--,970x250,1,Unknown,2023-07-01 00:00:00,--,"0,612903225806451613","0,992000000000000000"
1000500,finanzen.net,300x250,56890128,Mercedes-Benz Group AG|EQ Push 2023|060723-310723|Portfolio Mobil-Luxury Automotive|Mobile Medium Rectangle*Kompensation,0001448618-200000-136482087,14,ZAHLUNGSANZEIGEN,445169703,redirect,--,300x250,1,Unknown,--,--,"0,262854609929078014","0,982863781585826314"
1000500,finanzen.net,300x250,56804646,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460263-160002-136381693,5,PERFORMANCE,448516822,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,000000000000000000","1,000000000000000000"
1000500,finanzen.net,728x90,57055998,ROP_Desktop_Performance,0001463236-040000-136680667,5,PERFORMANCE,453564880,Superbanner AdBundle EJP-23-024-Jackpotflight-Stufe-2-KW30 [17046] 79868,--,728x90,1,Unknown,--,--,"0,495095537789873561","0,988122583898257605"
1000517,rollingstone.de,160x600,20235571,Contact Impact_Affiliate_AdBundle,--,5,,87844271,redirect,--,160x600,1,Unknown,--,--,"0,732954545454545455","0,967032967032967033"
1000498,bz-berlin.de,1000x300,56946584,ROP_MEW_Performance,0001462007-010002-136550374,5,PERFORMANCE,452207652,AS - Display - Underscroller (multixmulti|-2),--,1000x300,1,Unknown,--,--,"0,857142857142857143","1,000000000000000000"
1000517,rollingstone.de,300x250,20240952,Copy Copy Copy Copy Copy Copy ci,--,5,,381750822,redirect,--,300x250,1,Unknown,--,--,"1,000000000000000000","1,000000000000000000"
1000494,bild.de,2x2,56788295,Bild_Android-App_Unterhaltung; Bild_iOS-Smartphone-App_Unterhaltung; Bild_iPad-App_Unterhaltung; Bild.de_MEW_Unterhaltung,0001458948-090008-136362390,17,FEST,451481135,accell-group-ebikes-f-dtl-bild-channel-a-teaser-mobile-m02-v04.jpg,--,2x2,1,Unknown,--,--,"0,536771169059478465","0,984424574560138448"
1000500,finanzen.net,384x818,0,Resold Campaign,--,--,,0,--,--,384x818,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x811,0,Resold Campaign,--,--,,0,--,--,393x811,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,970x250,56803219,Objekt_Finanzen / SocGen Produktbanner - Zertifikate 6236 / 0107 3107 / BB,--,17,,426632392,Bonuszertifikate_BannerTargeting_finanzennet_BB_1030x250,--,970x250,1,Unknown,--,--,"0,595744680851063830","1,000000000000000000"
1000521,sportbild.de,1x1,0,--,--,--,--,199296873,AdA Video Backfill sportbild.de preroll desktop/mew (Prio 5),--,1x1,1,Unknown,2022-11-08 00:00:00,--,"0,875788507856405551","0,997939796268742131"
1000521,sportbild.de,800x250,54894007,ROP_Desktop_Performance,0001429588-140000-134069745,5,PERFORMANCE,424262138,Billboard_LOT-23-001-Präsenzkampagne-Image_v2,--,800x250,1,Unknown,--,--,"0,055555555555555556","1,000000000000000000"
1000494,bild.de,16x9,0,Resold Campaign,--,--,,0,--,--,16x9,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x823,0,Resold Campaign,--,--,,0,--,--,384x823,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000499,computerbild.de,300x250,56789189,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460023-040002-136363388,5,PERFORMANCE,431929298,adgapId_021_800009_68282011-41000,--,300x250,1,Unknown,--,--,"0,812500000000000000","1,000000000000000000"
1120688,sport1.de,300x250,0,Resold Campaign,--,--,,0,--,--,300x250,0,--,2018-10-23 00:00:00,--,"0,502607740872906945","0,892017629774730656"
1000498,bz-berlin.de,320x50,19272245,DfP_mobil,--,5,,83038056,--,--,320x50,132368,DFP,--,--,"0,606161549284118183","0,990348953957748499"
1000500,finanzen.net,360x750,0,Resold Campaign,--,--,,0,--,--,360x750,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,728x90,56603581,ROS_Welt.de_Desktop,0001457654-020002-136133747,5,ZAHLUNGSANZEIGEN,444227117,Superbanner_diewelt-display-access-de_45087_45117_no_dvm_728x90,--,728x90,1,Unknown,--,--,"0,211111111111111111","0,967741935483870968"
2181973,petbook.de,320x80,0,Resold Campaign,--,--,,0,--,--,320x80,0,--,--,--,"0,000000000000000000","0,006451612903225806"
1000500,finanzen.net,485x728,0,Resold Campaign,--,--,,0,--,--,485x728,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000521,sportbild.de,300x250,56530919,ROP_Desktop_Performance,0001457058-020000-136048339,5,PERFORMANCE,443246202,redirect,--,300x250,1,Unknown,--,--,"0,812500000000000000","1,000000000000000000"
1000493,autobild.de,800x250,54894007,ROP_Desktop_Performance,0001429588-140000-134069745,5,PERFORMANCE,424262138,Billboard_LOT-23-001-Präsenzkampagne-Image_v2,--,800x250,1,Unknown,--,--,"0,666666666666666667","1,000000000000000000"
1000500,finanzen.net,411x784,0,Resold Campaign,--,--,,0,--,--,411x784,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,300x250,56803229,Objekt_Finanzen / SocGen Themen App- Derivate Snaps 6248 / 0107 3107 / Mrec,--,14,,426873426,CO2_App_finanzennet_MR_300x250,--,300x250,1,Unknown,--,--,"0,588235294117647059","1,000000000000000000"
1120688,sport1.de,300x250,54949251,Konsum Leipzig eG|Produktwerbung 2023|240723-290723|Portfolio Mobil-ROP|Mobile Medium Rectangle,0001430353-300000-134138366,14,PERFORMANCE,453095982,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,552173913043478261","0,987124463519313305"
1000494,bild.de,160x600,56990301,ROP_Desktop_Performance,0001462345-080002-136603100,5,PERFORMANCE,452486336,230712-dyn-banner-fruehbucher-160x600.jpg,--,160x600,1,Unknown,--,--,"0,902008134214539908","0,990557723781946368"
1000498,bz-berlin.de,300x250,56804637,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460263-120002-136381678,5,PERFORMANCE,448469841,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,500000000000000000","1,000000000000000000"
1429272,motorsport.com,300x250,56003195,ROP_MEW_Performance,0001444623-030000-135424798,5,PERFORMANCE,434851215,MMR_ADC-23-025-AAV-UJG-Mai-September [15214],--,300x250,1,Unknown,--,--,"0,730769230769230769","1,000000000000000000"
1000499,computerbild.de,300x250,56223544,ROP_Desktop_Performance,0001447477-040000-135687033,5,PERFORMANCE,443703228,Mrec AdBundle DPN_23_005_Fleckensalz [14755] 75617_07.06.23,--,300x250,1,Unknown,--,--,"0,857142857142857143","1,000000000000000000"
1000533,welt.de,300x250,57054590,ROP_MEW_Performance,0001449051-210002-136678697,5,PERFORMANCE,442389088,redirect,--,300x250,1,Unknown,--,--,"0,764576457645764576","0,992358078602620087"
1000533,welt.de,1x1,0,--,--,--,--,199297306,AdA Video First Look welt.de/geschichte preroll apps iOS (Prio 15),--,1x1,1,Unknown,2022-11-08 00:00:00,--,"0,842105263157894737","1,000000000000000000"
1000533,welt.de,300x250,56960089,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001461751-010002-136566093,5,PERFORMANCE,451479089,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,676348547717842324","0,992586490939044481"
1576400,motorsport-total.com,300x250,56804619,ROP_Desktop_Performance,0001460263-060002-136381652,5,PERFORMANCE,448519741,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,500000000000000000","1,000000000000000000"
1120688,sport1.de,300x250,56960089,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001461751-010002-136566093,5,PERFORMANCE,451479089,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,635964912280701754","0,991304347826086957"
1000510,metal-hammer.de,300x250,57054584,ROP_Desktop_Performance,0001449051-190002-136678689,5,PERFORMANCE,442389088,redirect,--,300x250,1,Unknown,--,--,"0,500000000000000000","1,000000000000000000"
1000493,autobild.de,300x250,20235571,Contact Impact_Affiliate_AdBundle,--,5,,87844272,redirect,--,300x250,1,Unknown,--,--,"0,525292688314557102","0,989940957795757708"
1000526,transfermarkt.de,160x600,51588449,2022 TestAds mit Segment,--,20,,334012198,sky.png,--,160x600,1,Unknown,--,--,"0,666666666666666667","1,000000000000000000"
1000521,sportbild.de,427x23,56789032,Admiral Sportwetten GmbH|TeamEinsNull_Admiral_Quoten-Voting_Saison 2023|010723-311223|Sportbild Multiscreen-ROS|Voting sportbild.de|Voting Liveticker* A-ID: 7,--,17,FEST,448468050,AS - Display - Heimspiel (427x23),--,427x23,1,Unknown,--,--,"0,000000000000000000","0,413223140495867769"
1000499,computerbild.de,970x250,56878016,Computerbild.de_Desktop_Home_Index*Fallback BB,mimo-56867953-355112,19,FEST,451110366,billboard,--,970x250,1,Unknown,--,--,"0,504156694797833480","0,941197391819798459"
1000523,stylebook.de,300x600,56942373,Kombi_Desktop_Entertainment,0001461486-090002-136544437,5,ZAHLUNGSANZEIGEN,451433952,redirect,--,300x600,1,Unknown,--,--,"0,896551724137931034","1,000000000000000000"
1576402,clever-tanken.de,970x250,56941794,Kombi_Desktop_Auto,0001459931-020000-136543794,5,ZAHLUNGSANZEIGEN,447945656,99991-lz-tm-lb-23-000038-service-urlaubscheck-onlinebanner-1000x250px-rz.jpg,--,970x250,1,Unknown,--,--,"0,558577405857740586","0,987603305785123967"
1120688,sport1.de,1x1,0,--,--,--,--,420558498,W258357.mp4,--,1x1,1,Unknown,2022-10-25 00:00:00,--,"0,558814814814814815","0,974588507074790644"
1000510,metal-hammer.de,300x250,56789189,ROP_MEW_Performance; ROP_Smartphone-Apps; ROP_Tablet-Apps,0001460023-040002-136363388,5,PERFORMANCE,431929298,adgapId_021_800009_68282011-41000,--,300x250,1,Unknown,--,--,"0,666666666666666667","1,000000000000000000"
1232091,myself.de,1x1,0,Resold Campaign,--,--,,0,--,--,1x1,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000526,transfermarkt.de,300x250,54949251,Konsum Leipzig eG|Produktwerbung 2023|240723-290723|Portfolio Mobil-ROP|Mobile Medium Rectangle,0001430353-300000-134138366,14,PERFORMANCE,453096096,AS - Display - CubeAd (multixmulti|4),--,300x250,1,Unknown,--,--,"0,273734177215189873","0,992930086410054988"
1000527,travelbook.de,0x0,0,Resold Campaign,--,--,,External Clicks,External Clicks,External Clicks,0x0,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,500x1000,50065055,Dynamic_Sitebar_400,--,5,,301487415,redirect,--,500x1000,1,Unknown,--,--,"0,826989026063100137","0,898059747459193101"
1576402,clever-tanken.de,300x250,20239169,Copy ci,--,5,,381750822,redirect,--,300x250,1,Unknown,--,--,"0,503546099290780142","0,975778546712802768"
1000500,finanzen.net,485x1052,0,Resold Campaign,--,--,,0,--,--,485x1052,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1120688,sport1.de,300x250,56865486,DESKTOP_MREC_Nacht_bis_10_08,--,19,,449342051,promo-wsop-circuit-london-banner-webdisplay-medium-rectangle-300x250-sport1-v1.gif,--,300x250,1,Unknown,--,--,"0,800000000000000000","1,000000000000000000"
1000526,transfermarkt.de,300x250,20238657,CI,--,5,,381750822,redirect,--,300x250,1,Unknown,--,--,"0,336194284599629377","0,981430075619795157"
1000533,welt.de,970x250,55844990,Welt.de_Desktop_Home,0001443080-030004-135233182,14,ZAHLUNGSANZEIGEN,442401312,weltdigital-kia-productstory-nachhaltigkeit-billboard-pet-flaschen.jpg,--,970x250,1,Unknown,--,--,"0,413252582828642679","0,989076814658210007"
1000521,sportbild.de,300x600,54941589,ROP_Desktop_Performance,0001430619-300002-134128753,14,PERFORMANCE,451079034,AS - Display - CubeAd (multixmulti|4),--,300x600,1,Unknown,--,--,"0,730392156862745098","0,990291262135922330"
1000500,finanzen.net,346x676,0,Resold Campaign,--,--,,0,--,--,346x676,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,407x875,0,Resold Campaign,--,--,,0,--,--,407x875,0,--,--,--,"0,000000000000000000","0,000000000000000000"
1951895,shop.bild.de,300x250,20239169,Copy ci,--,5,,381750822,redirect,--,300x250,1,Unknown,--,--,"0,071428571428571429","1,000000000000000000"
2181973,petbook.de,970x250,56438571,Billboard,mimo-53842999-752636,5,,441062480,billboard-pb-dog-school-v2.png,--,970x250,1,Unknown,--,--,"0,121091151031270792","0,984927916120576671"
1120688,sport1.de,728x90,0,Resold Campaign,--,--,,0,--,--,728x90,0,--,2020-12-11 00:00:00,--,"0,299692644520230727","0,953510779236420571"
1000500,finanzen.net,300x600,0,Resold Campaign,--,--,,0,--,--,300x600,0,--,2019-07-22 00:00:00,--,"0,591469540597314823","0,954593802856196272"
